   -9.6720	0.0007
   -9.6480	0.0008
   -9.6240	0.0008
   -9.6000	0.0008
   -9.5760	0.0008
   -9.5520	0.0008
   -9.5280	0.0009
   -9.5040	0.0009
   -9.4800	0.0009
   -9.4560	0.0009
   -9.4320	0.0009
   -9.4080	0.0010
   -9.3840	0.0010
   -9.3600	0.0010
   -9.3360	0.0010
   -9.3120	0.0011
   -9.2880	0.0011
   -9.2640	0.0011
   -9.2400	0.0012
   -9.2160	0.0012
   -9.1920	0.0012
   -9.1680	0.0012
   -9.1440	0.0013
   -9.1200	0.0013
   -9.0960	0.0013
   -9.0720	0.0014
   -9.0480	0.0014
   -9.0240	0.0014
   -9.0000	0.0015
   -8.9760	0.0015
   -8.9520	0.0015
   -8.9280	0.0016
   -8.9040	0.0016
   -8.8800	0.0017
   -8.8560	0.0017
   -8.8320	0.0017
   -8.8080	0.0018
   -8.7840	0.0018
   -8.7600	0.0019
   -8.7360	0.0019
   -8.7120	0.0020
   -8.6880	0.0020
   -8.6640	0.0021
   -8.6400	0.0021
   -8.6160	0.0022
   -8.5920	0.0022
   -8.5680	0.0023
   -8.5440	0.0023
   -8.5200	0.0024
   -8.4960	0.0024
   -8.4720	0.0025
   -8.4480	0.0025
   -8.4240	0.0026
   -8.4000	0.0026
   -8.3760	0.0027
   -8.3520	0.0028
   -8.3280	0.0028
   -8.3040	0.0029
   -8.2800	0.0029
   -8.2560	0.0030
   -8.2320	0.0031
   -8.2080	0.0031
   -8.1840	0.0032
   -8.1600	0.0033
   -8.1360	0.0034
   -8.1120	0.0034
   -8.0880	0.0035
   -8.0640	0.0036
   -8.0400	0.0037
   -8.0160	0.0037
   -7.9920	0.0038
   -7.9680	0.0039
   -7.9440	0.0040
   -7.9200	0.0041
   -7.8960	0.0042
   -7.8720	0.0043
   -7.8480	0.0043
   -7.8240	0.0044
   -7.8000	0.0045
   -7.7760	0.0046
   -7.7520	0.0047
   -7.7280	0.0048
   -7.7040	0.0049
   -7.6800	0.0050
   -7.6560	0.0051
   -7.6320	0.0052
   -7.6080	0.0053
   -7.5840	0.0054
   -7.5600	0.0056
   -7.5360	0.0057
   -7.5120	0.0058
   -7.4880	0.0059
   -7.4640	0.0060
   -7.4400	0.0061
   -7.4160	0.0063
   -7.3920	0.0064
   -7.3680	0.0065
   -7.3440	0.0066
   -7.3200	0.0068
   -7.2960	0.0069
   -7.2720	0.0070
   -7.2480	0.0072
   -7.2240	0.0073
   -7.2000	0.0075
   -7.1760	0.0076
   -7.1520	0.0078
   -7.1280	0.0079
   -7.1040	0.0081
   -7.0800	0.0082
   -7.0560	0.0084
   -7.0320	0.0085
   -7.0080	0.0087
   -6.9840	0.0088
   -6.9600	0.0090
   -6.9360	0.0092
   -6.9120	0.0094
   -6.8880	0.0095
   -6.8640	0.0097
   -6.8400	0.0099
   -6.8160	0.0101
   -6.7920	0.0103
   -6.7680	0.0104
   -6.7440	0.0106
   -6.7200	0.0108
   -6.6960	0.0110
   -6.6720	0.0112
   -6.6480	0.0114
   -6.6240	0.0116
   -6.6000	0.0118
   -6.5760	0.0120
   -6.5520	0.0122
   -6.5280	0.0125
   -6.5040	0.0127
   -6.4800	0.0129
   -6.4560	0.0131
   -6.4320	0.0134
   -6.4080	0.0136
   -6.3840	0.0138
   -6.3600	0.0141
   -6.3360	0.0143
   -6.3120	0.0145
   -6.2880	0.0148
   -6.2640	0.0150
   -6.2400	0.0153
   -6.2160	0.0155
   -6.1920	0.0158
   -6.1680	0.0161
   -6.1440	0.0163
   -6.1200	0.0166
   -6.0960	0.0169
   -6.0720	0.0171
   -6.0480	0.0174
   -6.0240	0.0177
   -6.0000	0.0180
   -5.9760	0.0183
   -5.9520	0.0186
   -5.9280	0.0189
   -5.9040	0.0192
   -5.8800	0.0195
   -5.8560	0.0198
   -5.8320	0.0201
   -5.8080	0.0204
   -5.7840	0.0207
   -5.7600	0.0211
   -5.7360	0.0214
   -5.7120	0.0217
   -5.6880	0.0220
   -5.6640	0.0224
   -5.6400	0.0227
   -5.6160	0.0231
   -5.5920	0.0234
   -5.5680	0.0238
   -5.5440	0.0241
   -5.5200	0.0245
   -5.4960	0.0248
   -5.4720	0.0252
   -5.4480	0.0256
   -5.4240	0.0259
   -5.4000	0.0263
   -5.3760	0.0267
   -5.3520	0.0271
   -5.3280	0.0275
   -5.3040	0.0279
   -5.2800	0.0283
   -5.2560	0.0287
   -5.2320	0.0291
   -5.2080	0.0295
   -5.1840	0.0299
   -5.1600	0.0303
   -5.1360	0.0307
   -5.1120	0.0311
   -5.0880	0.0316
   -5.0640	0.0320
   -5.0400	0.0324
   -5.0160	0.0329
   -4.9920	0.0333
   -4.9680	0.0338
   -4.9440	0.0342
   -4.9200	0.0347
   -4.8960	0.0351
   -4.8720	0.0356
   -4.8480	0.0360
   -4.8240	0.0365
   -4.8000	0.0370
   -4.7760	0.0374
   -4.7520	0.0379
   -4.7280	0.0384
   -4.7040	0.0389
   -4.6800	0.0394
   -4.6560	0.0399
   -4.6320	0.0404
   -4.6080	0.0409
   -4.5840	0.0414
   -4.5600	0.0419
   -4.5360	0.0424
   -4.5120	0.0429
   -4.4880	0.0434
   -4.4640	0.0440
   -4.4400	0.0445
   -4.4160	0.0450
   -4.3920	0.0455
   -4.3680	0.0461
   -4.3440	0.0466
   -4.3200	0.0472
   -4.2960	0.0477
   -4.2720	0.0482
   -4.2480	0.0488
   -4.2240	0.0494
   -4.2000	0.0499
   -4.1760	0.0505
   -4.1520	0.0510
   -4.1280	0.0516
   -4.1040	0.0522
   -4.0800	0.0527
   -4.0560	0.0533
   -4.0320	0.0539
   -4.0080	0.0545
   -3.9840	0.0551
   -3.9600	0.0556
   -3.9360	0.0562
   -3.9120	0.0568
   -3.8880	0.0574
   -3.8640	0.0580
   -3.8400	0.0586
   -3.8160	0.0592
   -3.7920	0.0598
   -3.7680	0.0604
   -3.7440	0.0610
   -3.7200	0.0616
   -3.6960	0.0623
   -3.6720	0.0629
   -3.6480	0.0635
   -3.6240	0.0641
   -3.6000	0.0647
   -3.5760	0.0654
   -3.5520	0.0660
   -3.5280	0.0666
   -3.5040	0.0672
   -3.4800	0.0679
   -3.4560	0.0685
   -3.4320	0.0691
   -3.4080	0.0698
   -3.3840	0.0704
   -3.3600	0.0710
   -3.3360	0.0717
   -3.3120	0.0723
   -3.2880	0.0729
   -3.2640	0.0736
   -3.2400	0.0742
   -3.2160	0.0749
   -3.1920	0.0755
   -3.1680	0.0761
   -3.1440	0.0768
   -3.1200	0.0774
   -3.0960	0.0781
   -3.0720	0.0787
   -3.0480	0.0794
   -3.0240	0.0800
   -3.0000	0.0807
   -2.9760	0.0813
   -2.9520	0.0819
   -2.9280	0.0826
   -2.9040	0.0832
   -2.8800	0.0839
   -2.8560	0.0845
   -2.8320	0.0852
   -2.8080	0.0858
   -2.7840	0.0865
   -2.7600	0.0871
   -2.7360	0.0877
   -2.7120	0.0884
   -2.6880	0.0890
   -2.6640	0.0897
   -2.6400	0.0903
   -2.6160	0.0909
   -2.5920	0.0916
   -2.5680	0.0922
   -2.5440	0.0928
   -2.5200	0.0934
   -2.4960	0.0941
   -2.4720	0.0947
   -2.4480	0.0953
   -2.4240	0.0959
   -2.4000	0.0966
   -2.3760	0.0972
   -2.3520	0.0978
   -2.3280	0.0984
   -2.3040	0.0990
   -2.2800	0.0996
   -2.2560	0.1002
   -2.2320	0.1008
   -2.2080	0.1014
   -2.1840	0.1020
   -2.1600	0.1026
   -2.1360	0.1032
   -2.1120	0.1038
   -2.0880	0.1044
   -2.0640	0.1050
   -2.0400	0.1055
   -2.0160	0.1061
   -1.9920	0.1067
   -1.9680	0.1072
   -1.9440	0.1078
   -1.9200	0.1084
   -1.8960	0.1089
   -1.8720	0.1095
   -1.8480	0.1100
   -1.8240	0.1105
   -1.8000	0.1111
   -1.7760	0.1116
   -1.7520	0.1121
   -1.7280	0.1127
   -1.7040	0.1132
   -1.6800	0.1137
   -1.6560	0.1142
   -1.6320	0.1147
   -1.6080	0.1152
   -1.5840	0.1157
   -1.5600	0.1162
   -1.5360	0.1166
   -1.5120	0.1171
   -1.4880	0.1176
   -1.4640	0.1181
   -1.4400	0.1185
   -1.4160	0.1190
   -1.3920	0.1194
   -1.3680	0.1198
   -1.3440	0.1203
   -1.3200	0.1207
   -1.2960	0.1211
   -1.2720	0.1215
   -1.2480	0.1220
   -1.2240	0.1224
   -1.2000	0.1228
   -1.1760	0.1231
   -1.1520	0.1235
   -1.1280	0.1239
   -1.1040	0.1243
   -1.0800	0.1246
   -1.0560	0.1250
   -1.0320	0.1253
   -1.0080	0.1257
   -0.9840	0.1260
   -0.9600	0.1263
   -0.9360	0.1267
   -0.9120	0.1270
   -0.8880	0.1273
   -0.8640	0.1276
   -0.8400	0.1279
   -0.8160	0.1282
   -0.7920	0.1284
   -0.7680	0.1287
   -0.7440	0.1290
   -0.7200	0.1292
   -0.6960	0.1294
   -0.6720	0.1297
   -0.6480	0.1299
   -0.6240	0.1301
   -0.6000	0.1303
   -0.5760	0.1306
   -0.5520	0.1307
   -0.5280	0.1309
   -0.5040	0.1311
   -0.4800	0.1313
   -0.4560	0.1315
   -0.4320	0.1316
   -0.4080	0.1318
   -0.3840	0.1319
   -0.3600	0.1320
   -0.3360	0.1321
   -0.3120	0.1323
   -0.2880	0.1324
   -0.2640	0.1325
   -0.2400	0.1326
   -0.2160	0.1326
   -0.1920	0.1327
   -0.1680	0.1328
   -0.1440	0.1328
   -0.1200	0.1329
   -0.0960	0.1329
   -0.0720	0.1329
   -0.0480	0.1330
   -0.0240	0.1330
   -0.0000	0.1330
    0.0240	0.1330
    0.0480	0.1330
    0.0720	0.1329
    0.0960	0.1329
    0.1200	0.1329
    0.1440	0.1328
    0.1680	0.1328
    0.1920	0.1327
    0.2160	0.1326
    0.2400	0.1326
    0.2640	0.1325
    0.2880	0.1324
    0.3120	0.1323
    0.3360	0.1321
    0.3600	0.1320
    0.3840	0.1319
    0.4080	0.1318
    0.4320	0.1316
    0.4560	0.1315
    0.4800	0.1313
    0.5040	0.1311
    0.5280	0.1309
    0.5520	0.1307
    0.5760	0.1306
    0.6000	0.1303
    0.6240	0.1301
    0.6480	0.1299
    0.6720	0.1297
    0.6960	0.1294
    0.7200	0.1292
    0.7440	0.1290
    0.7680	0.1287
    0.7920	0.1284
    0.8160	0.1282
    0.8400	0.1279
    0.8640	0.1276
    0.8880	0.1273
    0.9120	0.1270
    0.9360	0.1267
    0.9600	0.1263
    0.9840	0.1260
    1.0080	0.1257
    1.0320	0.1253
    1.0560	0.1250
    1.0800	0.1246
    1.1040	0.1243
    1.1280	0.1239
    1.1520	0.1235
    1.1760	0.1231
    1.2000	0.1228
    1.2240	0.1224
    1.2480	0.1220
    1.2720	0.1215
    1.2960	0.1211
    1.3200	0.1207
    1.3440	0.1203
    1.3680	0.1198
    1.3920	0.1194
    1.4160	0.1190
    1.4400	0.1185
    1.4640	0.1181
    1.4880	0.1176
    1.5120	0.1171
    1.5360	0.1166
    1.5600	0.1162
    1.5840	0.1157
    1.6080	0.1152
    1.6320	0.1147
    1.6560	0.1142
    1.6800	0.1137
    1.7040	0.1132
    1.7280	0.1127
    1.7520	0.1121
    1.7760	0.1116
    1.8000	0.1111
    1.8240	0.1105
    1.8480	0.1100
    1.8720	0.1095
    1.8960	0.1089
    1.9200	0.1084
    1.9440	0.1078
    1.9680	0.1072
    1.9920	0.1067
    2.0160	0.1061
    2.0400	0.1055
    2.0640	0.1050
    2.0880	0.1044
    2.1120	0.1038
    2.1360	0.1032
    2.1600	0.1026
    2.1840	0.1020
    2.2080	0.1014
    2.2320	0.1008
    2.2560	0.1002
    2.2800	0.0996
    2.3040	0.0990
    2.3280	0.0984
    2.3520	0.0978
    2.3760	0.0972
    2.4000	0.0966
    2.4240	0.0959
    2.4480	0.0953
    2.4720	0.0947
    2.4960	0.0941
    2.5200	0.0934
    2.5440	0.0928
    2.5680	0.0922
    2.5920	0.0916
    2.6160	0.0909
    2.6400	0.0903
    2.6640	0.0897
    2.6880	0.0890
    2.7120	0.0884
    2.7360	0.0877
    2.7600	0.0871
    2.7840	0.0865
    2.8080	0.0858
    2.8320	0.0852
    2.8560	0.0845
    2.8800	0.0839
    2.9040	0.0832
    2.9280	0.0826
    2.9520	0.0819
    2.9760	0.0813
    3.0000	0.0807
    3.0240	0.0800
    3.0480	0.0794
    3.0720	0.0787
    3.0960	0.0781
    3.1200	0.0774
    3.1440	0.0768
    3.1680	0.0761
    3.1920	0.0755
    3.2160	0.0749
    3.2400	0.0742
    3.2640	0.0736
    3.2880	0.0729
    3.3120	0.0723
    3.3360	0.0717
    3.3600	0.0710
    3.3840	0.0704
    3.4080	0.0698
    3.4320	0.0691
    3.4560	0.0685
    3.4800	0.0679
    3.5040	0.0672
    3.5280	0.0666
    3.5520	0.0660
    3.5760	0.0654
    3.6000	0.0647
    3.6240	0.0641
    3.6480	0.0635
    3.6720	0.0629
    3.6960	0.0623
    3.7200	0.0616
    3.7440	0.0610
    3.7680	0.0604
    3.7920	0.0598
    3.8160	0.0592
    3.8400	0.0586
    3.8640	0.0580
    3.8880	0.0574
    3.9120	0.0568
    3.9360	0.0562
    3.9600	0.0556
    3.9840	0.0551
    4.0080	0.0545
    4.0320	0.0539
    4.0560	0.0533
    4.0800	0.0527
    4.1040	0.0522
    4.1280	0.0516
    4.1520	0.0510
    4.1760	0.0505
    4.2000	0.0499
    4.2240	0.0494
    4.2480	0.0488
    4.2720	0.0482
    4.2960	0.0477
    4.3200	0.0472
    4.3440	0.0466
    4.3680	0.0461
    4.3920	0.0455
    4.4160	0.0450
    4.4400	0.0445
    4.4640	0.0440
    4.4880	0.0434
    4.5120	0.0429
    4.5360	0.0424
    4.5600	0.0419
    4.5840	0.0414
    4.6080	0.0409
    4.6320	0.0404
    4.6560	0.0399
    4.6800	0.0394
    4.7040	0.0389
    4.7280	0.0384
    4.7520	0.0379
    4.7760	0.0374
    4.8000	0.0370
    4.8240	0.0365
    4.8480	0.0360
    4.8720	0.0356
    4.8960	0.0351
    4.9200	0.0347
    4.9440	0.0342
    4.9680	0.0338
    4.9920	0.0333
    5.0160	0.0329
    5.0400	0.0324
    5.0640	0.0320
    5.0880	0.0316
    5.1120	0.0311
    5.1360	0.0307
    5.1600	0.0303
    5.1840	0.0299
    5.2080	0.0295
    5.2320	0.0291
    5.2560	0.0287
    5.2800	0.0283
    5.3040	0.0279
    5.3280	0.0275
    5.3520	0.0271
    5.3760	0.0267
    5.4000	0.0263
    5.4240	0.0259
    5.4480	0.0256
    5.4720	0.0252
    5.4960	0.0248
    5.5200	0.0245
    5.5440	0.0241
    5.5680	0.0238
    5.5920	0.0234
    5.6160	0.0231
    5.6400	0.0227
    5.6640	0.0224
    5.6880	0.0220
    5.7120	0.0217
    5.7360	0.0214
    5.7600	0.0211
    5.7840	0.0207
    5.8080	0.0204
    5.8320	0.0201
    5.8560	0.0198
    5.8800	0.0195
    5.9040	0.0192
    5.9280	0.0189
    5.9520	0.0186
    5.9760	0.0183
    6.0000	0.0180
    6.0240	0.0177
    6.0480	0.0174
    6.0720	0.0171
    6.0960	0.0169
    6.1200	0.0166
    6.1440	0.0163
    6.1680	0.0161
    6.1920	0.0158
    6.2160	0.0155
    6.2400	0.0153
    6.2640	0.0150
    6.2880	0.0148
    6.3120	0.0145
    6.3360	0.0143
    6.3600	0.0141
    6.3840	0.0138
    6.4080	0.0136
    6.4320	0.0134
    6.4560	0.0131
    6.4800	0.0129
    6.5040	0.0127
    6.5280	0.0125
    6.5520	0.0122
    6.5760	0.0120
    6.6000	0.0118
    6.6240	0.0116
    6.6480	0.0114
    6.6720	0.0112
    6.6960	0.0110
    6.7200	0.0108
    6.7440	0.0106
    6.7680	0.0104
    6.7920	0.0103
    6.8160	0.0101
    6.8400	0.0099
    6.8640	0.0097
    6.8880	0.0095
    6.9120	0.0094
    6.9360	0.0092
    6.9600	0.0090
    6.9840	0.0088
    7.0080	0.0087
    7.0320	0.0085
    7.0560	0.0084
    7.0800	0.0082
    7.1040	0.0081
    7.1280	0.0079
    7.1520	0.0078
    7.1760	0.0076
    7.2000	0.0075
    7.2240	0.0073
    7.2480	0.0072
    7.2720	0.0070
    7.2960	0.0069
    7.3200	0.0068
    7.3440	0.0066
    7.3680	0.0065
    7.3920	0.0064
    7.4160	0.0063
    7.4400	0.0061
    7.4640	0.0060
    7.4880	0.0059
    7.5120	0.0058
    7.5360	0.0057
    7.5600	0.0056
    7.5840	0.0054
    7.6080	0.0053
    7.6320	0.0052
    7.6560	0.0051
    7.6800	0.0050
    7.7040	0.0049
    7.7280	0.0048
    7.7520	0.0047
    7.7760	0.0046
    7.8000	0.0045
    7.8240	0.0044
    7.8480	0.0043
    7.8720	0.0043
    7.8960	0.0042
    7.9200	0.0041
    7.9440	0.0040
    7.9680	0.0039
    7.9920	0.0038
    8.0160	0.0037
    8.0400	0.0037
    8.0640	0.0036
    8.0880	0.0035
    8.1120	0.0034
    8.1360	0.0034
    8.1600	0.0033
    8.1840	0.0032
    8.2080	0.0031
    8.2320	0.0031
    8.2560	0.0030
    8.2800	0.0029
    8.3040	0.0029
    8.3280	0.0028
    8.3520	0.0028
    8.3760	0.0027
    8.4000	0.0026
    8.4240	0.0026
    8.4480	0.0025
    8.4720	0.0025
    8.4960	0.0024
    8.5200	0.0024
    8.5440	0.0023
    8.5680	0.0023
    8.5920	0.0022
    8.6160	0.0022
    8.6400	0.0021
    8.6640	0.0021
    8.6880	0.0020
    8.7120	0.0020
    8.7360	0.0019
    8.7600	0.0019
    8.7840	0.0018
    8.8080	0.0018
    8.8320	0.0017
    8.8560	0.0017
    8.8800	0.0017
    8.9040	0.0016
    8.9280	0.0016
    8.9520	0.0015
    8.9760	0.0015
    9.0000	0.0015
    9.0240	0.0014
    9.0480	0.0014
    9.0720	0.0014
    9.0960	0.0013
    9.1200	0.0013
    9.1440	0.0013
    9.1680	0.0012
    9.1920	0.0012
    9.2160	0.0012
    9.2400	0.0012
    9.2640	0.0011
    9.2880	0.0011
    9.3120	0.0011
    9.3360	0.0010
    9.3600	0.0010
    9.3840	0.0010
    9.4080	0.0010
    9.4320	0.0009
    9.4560	0.0009
    9.4800	0.0009
    9.5040	0.0009
    9.5280	0.0009
    9.5520	0.0008
    9.5760	0.0008
    9.6000	0.0008
    9.6240	0.0008
    9.6480	0.0008
    9.6720	0.0007
    9.6960	0.0007
    9.7200	0.0007
    9.7440	0.0007
    9.7680	0.0007
    9.7920	0.0006
    9.8160	0.0006
    9.8400	0.0006
    9.8640	0.0006
    9.8880	0.0006
    9.9120	0.0006
    9.9360	0.0006
    9.9600	0.0005
    9.9840	0.0005
   10.0080	0.0005
   10.0320	0.0005
   10.0560	0.0005
   10.0800	0.0005
   10.1040	0.0005
   10.1280	0.0004
   10.1520	0.0004
   10.1760	0.0004
   10.2000	0.0004
   10.2240	0.0004
   10.2480	0.0004
   10.2720	0.0004
   10.2960	0.0004
   10.3200	0.0004
   10.3440	0.0003
   10.3680	0.0003
   10.3920	0.0003
   10.4160	0.0003
   10.4400	0.0003
   10.4640	0.0003
   10.4880	0.0003
   10.5120	0.0003
   10.5360	0.0003
   10.5600	0.0003
   10.5840	0.0003
   10.6080	0.0003
   10.6320	0.0002
   10.6560	0.0002
   10.6800	0.0002
   10.7040	0.0002
   10.7280	0.0002
   10.7520	0.0002
   10.7760	0.0002
   10.8000	0.0002
   10.8240	0.0002
   10.8480	0.0002
   10.8720	0.0002
   10.8960	0.0002
   10.9200	0.0002
   10.9440	0.0002
   10.9680	0.0002
   10.9920	0.0002
   11.0160	0.0002
   11.0400	0.0002
   11.0640	0.0001
   11.0880	0.0001
   11.1120	0.0001
   11.1360	0.0001
   11.1600	0.0001
   11.1840	0.0001
   11.2080	0.0001
   11.2320	0.0001
   11.2560	0.0001
   11.2800	0.0001
   11.3040	0.0001
   11.3280	0.0001
   11.3520	0.0001
   11.3760	0.0001
   11.4000	0.0001
   11.4240	0.0001
   11.4480	0.0001
   11.4720	0.0001
   11.4960	0.0001
   11.5200	0.0001
   11.5440	0.0001
   11.5680	0.0001
   11.5920	0.0001
   11.6160	0.0001
   11.6400	0.0001
   11.6640	0.0001
   11.6880	0.0001
   11.7120	0.0001
   11.7360	0.0001
   11.7600	0.0001
   11.7840	0.0001
   11.8080	0.0001
   11.8320	0.0001
   11.8560	0.0001
   11.8800	0.0001
   11.9040	0.0001
   11.9280	0.0000
   11.9520	0.0000
   11.9760	0.0000
   12.0000	0.0000
